account_id,account_iban,account_currency,account_open_date,account_close_date
7a5fd3b7-2d5a-419a-8aac-da6f3d1d8ff5,CH7025491448738790797,CHF,2017-11-07,
44844539-83c9-4617-94fa-56cf02824774,CH8939436640309218346,CHF,2016-04-09,
275efa56-cfac-4855-9366-1621efce5012,CH2586649501231026452,CHF,2010-03-11,
9a1c924d-fa0d-4f73-a7ce-95c53deca052,CH5722681451595158417,CHF,2012-12-30,
5e8c1f50-f4ac-49c4-8e0b-5aa7631169a0,CH8938331406182410402,CHF,2021-08-24,
ce80744c-3a08-4ddd-b176-6736753b615e,CH1519329513075381967,CHF,2011-07-03,
8587f5cd-9c8b-4979-b01f-3431889856a4,CH4749056143301715613,CHF,2015-01-14,
7d0887fc-df3a-4d57-b5b5-7c5b37a47863,CH3182646924713045159,CHF,2015-05-06,
22652758-d02a-419e-85d5-215e34669208,CH0754493955147585836,CHF,2012-11-24,
d7ee9b29-f874-460e-ba0f-e5e7e14343a9,CH8001577737569123213,CHF,2019-09-22,
522645ec-79af-4b0b-ad33-0f7ad40b9ff4,CH0548517745371541317,CHF,2016-11-12,
a00b1a1d-f95d-45de-8d73-bc473f2beda1,CH2505664420631025472,CHF,2020-09-12,
e3f1fdad-3dfa-482d-93f4-e446d0929941,CH1692053372893903143,CHF,2019-07-23,
e1c8881d-5ff6-44cf-8e4c-7ff34744cfaf,CH9862314275958854068,CHF,2022-08-12,
eb567c32-f50d-4f1c-bb7c-700bfc7299f7,CH4953652447171630562,CHF,2022-03-22,
729ea3dd-bd03-4465-97af-0d8abdf136da,CH2442232461010471011,CHF,2018-02-07,
be3b5282-19ac-449a-8fb7-17706ddf70d6,CH8710259381568903918,CHF,2012-06-01,
a799fc4d-394e-432b-b4af-a01c0aa5ab45,CH5302799051525765238,CHF,2017-03-10,
d3a75464-531b-4d79-beb2-f57261cf963e,CH6560189640939583713,CHF,2015-11-24,
fb755eca-79aa-45f9-8314-bff3bbbf358c,CH4136526407703643391,CHF,2019-10-07,
d983ab35-8dfd-45c6-947b-b8d009036339,CH7235974635073492869,CHF,2010-09-17,
50c540a7-d463-4384-b2eb-198e6520f034,CH9361963921143244644,CHF,2014-02-17,
ac01d47b-caa2-4dcb-966a-1cf9697b9cdb,CH0203074066834336056,CHF,2010-11-09,
3364bd39-82d0-4dd6-babf-e8c33b841241,CH1907061720864192118,CHF,2017-05-02,
cc5f043e-838d-4a8b-a2ca-ad083b826e44,CH5753367731078873718,CHF,2015-01-19,
15ceee71-2f54-40bc-9c33-91e4eae5527d,CH1119379791331437768,CHF,2017-01-28,
7372462d-3ec3-459d-8455-9a128a2d8f6b,CH7257583115829108184,CHF,2020-12-28,
f89910f1-7a6c-43dd-aa46-7ca86f7c3670,CH7854889545423873304,CHF,2018-11-26,
1f3b700a-58ef-4d1e-9035-e9aa486dae1e,GB78JSUS22202420744121,EUR,2014-03-14,
b7ae4cac-b3ba-494d-ab5e-16f051f58cb7,CH1148158001272818667,CHF,2013-11-24,
faecee85-9b08-4117-8f21-491aac7797f3,CH0995900414993483788,CHF,2015-07-14,
85846378-3f40-4c32-92af-0ac4a854ea13,CH0914867192088165173,CHF,2014-08-19,
8de4d843-e63e-41c9-83c9-f3d139c5c626,CH4412905066276981203,CHF,2014-09-25,
cf396246-1823-4dc8-9ce9-06168cd098c6,CH8040009757730309925,CHF,2010-11-24,
ca89f54a-e695-4d8d-af13-c06b66c77f81,CH4782315731873798535,CHF,2014-05-08,
1316e4c8-5eb3-4eec-b6f9-9711ecfd328e,CH4062892681170202505,CHF,2020-04-11,
f7fad8e1-f856-4845-987d-a14bdb62d6ce,FR9697626232213202488631553,EUR,2017-12-04,
3f433449-1cff-4304-8d83-dbb7e78fd711,CH9483919296283033319,CHF,2010-04-08,
946bf2c6-5254-413b-9384-16d1dc6b5730,CH7675609451276195742,CHF,2016-06-05,
7c5f3d10-7e4d-4e8a-bdef-c81f821bd64e,CH3131069582605518521,CHF,2013-01-02,
b211c764-b3a6-4247-9db3-a2ecd4d8a9de,CH6990344684752570140,CHF,2022-12-18,
1079c608-ef35-4357-994d-bae23ec352d5,CH9113305519454797753,CHF,2010-03-26,
6063399b-b6fe-4512-9648-9fe917cef6c5,CH9206863130138668621,CHF,2013-07-01,
fcd61c9a-667b-4958-a4c6-119977595dbe,CH3643491534666701834,CHF,2017-06-04,
71a0d924-41db-4fda-969f-ca25079e4faa,CH5561506476220427699,CHF,2011-06-03,
a11f45a0-39cf-458f-b06f-5500efac8d28,CH7534123533629465957,CHF,2019-08-25,
e7c15327-05ca-49d7-bf9c-37a5cff9d4e1,CH7027259246656739318,CHF,2010-07-03,
971cacf8-0078-4388-8f3a-ffce2e2e7276,CH6928224955575408916,CHF,2012-08-30,
2946b12c-f656-4f3f-a6e9-178f0fa96347,CH4396225490219852870,CHF,2019-04-09,
da780018-5e0d-4258-8344-a2bb6bdcdf93,CH7339852059981157443,CHF,2016-07-16,
9296f075-b42b-4033-b7d2-ba63d065afee,CH6614447692341874460,CHF,2021-11-01,
bca415e8-c711-4675-8fbc-be83564138b5,CH4977079479886345963,CHF,2020-06-24,
9b67205b-4f27-49b8-a900-561c439a4d80,CH0718347120876728399,CHF,2016-04-30,
41e7776c-f9fb-440a-ae57-e7f72e44a538,CH4545189734805940772,CHF,2016-11-02,
617f4ede-1631-4dd4-a5cb-7a41bc7f535f,CH1333664357455500802,CHF,2019-07-12,
92e8037c-aa77-47d0-a98d-1f1ea31c1ca4,CH5517906120076889525,CHF,2021-09-05,
d6373971-c832-469c-8c53-4f37fcf71061,CH2694730973673872086,CHF,2011-07-20,
4afdf07f-2f06-4244-8edb-c73f06662fc6,CH5162783549312088228,CHF,2015-04-20,
b30b5b13-a1dd-4812-b330-b702ea70a30f,CH7271034830169044027,CHF,2012-04-06,
7db7575f-b054-458b-870c-42cb52ca8f69,OJYFPAQV,PAB,2022-11-15,
f551c7b4-bea8-4945-a597-1b126c725d22,CH8647664308041914640,CHF,2018-07-15,
7a1e5b30-6639-4b62-910e-006915121721,CH0944478360696952568,CHF,2010-12-16,
eb313387-4a95-4ae0-a5a4-268f54fbe3ed,CH5730765044961520593,CHF,2010-04-09,
5b16930c-de9e-4d1f-8a15-d7c8267286dc,CH5495550971062980425,CHF,2014-11-05,
de9d147d-b763-462f-892c-85c6f5c7ec02,CH7331134013682756143,CHF,2014-12-10,
c358a075-f4b5-438e-809c-3b52d0d65bb3,CH7860975126205541315,CHF,2012-11-26,
d3d12caa-f6d0-45a0-a4fb-2411eb763997,CH5773157158338960673,CHF,2019-08-11,
97cca489-6512-4db8-ae74-4508cfc90043,CH9436982092053814252,CHF,2018-05-15,
074554a7-d503-4f07-b84c-fb1a9a0cb330,CH2104014777600853828,CHF,2021-06-02,
cc3a8569-bcd7-42ac-9274-9e0885000d86,CH5338247177990808717,CHF,2015-10-07,
7e32ce6e-6875-4354-aa64-d51a3b73b7d7,CH6676772058042076748,CHF,2018-06-18,
979d096a-0231-4f06-9e3b-0163b14bf453,SPTYPA2Q,PAB,2011-02-06,
51863a69-5800-4cc9-ba97-336175d0fc44,CH4838220338324227279,CHF,2010-07-07,
246c5130-515b-452a-9e86-047b9832b142,CH6410060132465161751,CHF,2020-11-28,
eb6b9801-033a-4013-bdae-b4da70828a50,CH8002554693573007075,CHF,2010-05-19,
4cb9dfb2-b3f6-40f2-b6d1-18da788f208c,CH9694290890059273093,CHF,2010-05-23,
b810e45e-551b-40a2-9b92-77d5989dba81,CH8508398883645477337,CHF,2021-07-05,
ef6a79f0-20fe-42c7-8e04-feced6d022a9,CH7647347778563187646,CHF,2010-08-09,
37bb8f43-dcd5-4225-b655-27adac5d127f,CH1499280489024200668,CHF,2021-08-11,
9f3c8581-118e-417b-8b35-cc9e4186424f,CH7606563124950167295,CHF,2022-08-11,
fc7da283-579e-4bbd-821c-751bac7562d6,CH3261990303048597478,CHF,2016-08-20,
2728fe07-c339-4246-8d90-eb2c3e366307,CH3536894274566739632,CHF,2021-03-24,
54ddf9e0-b38a-4bd3-ae9a-00764e4a6881,CH7746777812917545011,CHF,2021-01-11,
6d17830e-784b-4055-b502-7f3ebe1f0ade,CH5201345875191434547,CHF,2011-01-23,
3d556b29-a77b-4b89-94a9-fa411573d5ab,CH8644307681755981660,CHF,2020-07-05,
4ec79052-78e7-485f-99fe-42de79eb67aa,CH7047591383171627047,CHF,2018-04-20,
cc0e01d8-2d14-4d0f-bdd7-f769c63ba4c1,CH8043235229678113370,CHF,2011-07-14,
eeb929ed-2a3d-4f1b-8313-3ffb515b0b39,CH9182269768982993819,CHF,2015-01-14,
a2721b46-3849-4784-b417-0699146b6b40,CH2617732280214310394,CHF,2018-11-09,
6de393fd-686c-433c-9e3b-b37fe80cdd30,FR9213674761196361614003615,EUR,2014-11-07,
202960bb-076f-43c7-89a8-c66a3456d966,CH9059425496179214647,CHF,2010-12-31,
d8484af6-b294-4994-8ece-f94f639cbeae,CH1649386317593946122,CHF,2011-02-21,
d08c6101-28e2-42de-a501-23a2c4066be9,CH4893504414731173363,CHF,2014-06-24,
2aed2b8e-e5da-40a7-9a19-9ea6aef6a39a,CH5653974672180787251,CHF,2015-08-31,
a54f50db-6821-4031-a418-bab81bfc87e5,CH6051639196490464088,CHF,2011-06-01,
0c0b30f3-fab3-46f9-b732-83196f03b7ed,CH8959533021670641480,CHF,2021-01-14,
c26e7024-ecd6-4434-8cc1-271b2575d207,CH4811752856170980639,CHF,2013-05-05,
182ae1de-d342-4e02-8d6e-a1ec9027de65,CH8733179081862179414,CHF,2011-10-23,
b1cd70a3-352b-44c6-b431-ff7b7833ed42,CH1390629993492942285,CHF,2019-05-10,
8ce4295f-9e32-49b5-8a35-d61d24847afc,OWVDJPCYBAC,JPY,2010-11-26,
be4ebd5c-4c35-4d19-bdf3-ef822facfa44,CH9528339910811858606,CHF,2011-01-13,
3f7a7050-614c-461c-8da9-caca06eaee48,CH6329568225344281895,CHF,2018-12-27,
d3f586bc-c867-4e3b-9d11-c8ef3f86f2cb,CH9289164187045914294,CHF,2010-06-09,
3f1fa205-c6c6-4a71-a4ef-bc25706664d2,CH8899043321578617003,CHF,2013-06-17,
2398d244-14fc-4ba3-8634-6fdc7bdae878,CH3570400858450646168,CHF,2021-06-06,
e3778c16-6f45-4ed8-9bfd-bf0565ca9d81,FR2486809860501036641348705,EUR,2016-01-09,
7838198e-3296-46b3-bdc2-bb6b136a3a97,CH3521025082297799585,CHF,2017-01-08,
212b64e9-fabf-474c-b92f-c8c9059b41f5,CH6529178350792189662,CHF,2016-08-27,
81840a70-a80f-4d5f-9e39-300371fed80b,CH6132757919372518042,CHF,2015-07-31,
b189dece-e142-40a0-bd58-6b7e4ba42b0f,CH9343576560403967876,CHF,2016-07-27,
2289a263-f56d-4abf-93a8-106921b84ae3,MXDWPASHFJG,PAB,2013-05-09,
b2311109-61c8-4515-80c7-17db1bfded88,CH8651215702285082532,CHF,2015-06-12,
bb6cadb0-5d0d-4bd4-abfb-83294bb69e9b,CH3799291412521935027,CHF,2012-05-15,
2f763364-83fb-4827-9b84-9656d010df62,CH4415171475000281486,CHF,2011-01-26,
bec2eb3f-cd26-4b52-87b2-f5c2098c6675,CH1955389318864612377,CHF,2013-11-09,
5203b6fc-644e-4622-91c8-e5e9e5793d3d,CH1176943745079718787,CHF,2021-01-13,
ae8b36ec-7b20-47d7-adfe-f02c375172b6,CH9498382703890312507,CHF,2022-02-22,
d1956888-f105-4d8f-a1ba-77440fe1415e,CH5942321327486589070,CHF,2014-04-04,
c71e579a-e289-4e94-bdaf-a4813a3a0866,CH0391003085521081630,CHF,2021-01-30,
01689f06-5c71-4d66-8f63-24fa40b331de,CH4199386465372243338,CHF,2010-05-12,
c3b237ee-d9c9-41dc-998f-812dae981b1a,CH4840239563761859406,CHF,2020-01-28,
d282973f-03a3-46a4-9d45-86631c3141cf,CH8414075950404109658,CHF,2018-06-04,
af9a676a-c5e7-4644-acb6-f592e53413c5,CH8339749508082947323,CHF,2022-03-31,
f6b40bd3-9a09-4105-b74f-a72f8bb47dc9,CH4806131413905004345,CHF,2022-12-19,
2cb6f6f8-f731-4a42-a65b-de3dcc6bd91f,CH6315276140336095173,CHF,2014-03-02,
73bea146-2bb0-43d1-961e-144c38c895c6,CH9384597114244290112,CHF,2018-12-14,
49d5722d-cacc-4945-9d5b-4c8457ee9136,CH8172489682315484559,CHF,2011-03-17,
3a45a320-f346-47bb-b6e2-e0070e8963ee,CH9069533767815062616,CHF,2014-10-08,
b4ce20dd-5af7-479e-a106-3561e403468d,CH5735995432784352045,CHF,2013-04-18,
65ad6adf-a583-411e-9513-ba63469d10a6,FR2524187822639594241839075,EUR,2010-08-29,
3bc701af-96a2-40a2-b6d6-3220118238fa,CH1459031304131273318,CHF,2019-04-15,
c7aa5c50-7ff3-4a58-90a0-162a6975d656,CH2019944520211944252,CHF,2020-03-10,
d16c525d-4e44-4188-ad8a-55a26c298172,CH6309866184431183908,CHF,2021-04-11,
5ec8826a-b293-426e-9a62-28cff4b222a5,CH1215926110270844139,CHF,2013-04-18,
69b93d10-d6f6-4cce-8b78-3b963843437a,CH2710252686136764052,CHF,2015-03-03,
5c3c28f5-cef1-4bdf-ae80-0d0e0a1ad174,CH3423106860351373442,CHF,2021-09-10,
18745457-95d4-4169-a2c1-f4463f6b1f35,FR6977327687011467597840460,EUR,2010-07-17,
6d7ce40b-f203-4127-abf8-c122ddd15b78,CH0252341901999128576,CHF,2019-08-27,
7283dbe6-2c79-4737-a753-fa95d17184c0,CH9314731098861155890,CHF,2021-06-26,
9aa09123-95f5-4a39-bdb8-4f406ae1102a,CH1538931205226158848,CHF,2012-01-15,
89ecd03e-b9d7-400f-a13b-30063ee60ca7,CH4785868437345588489,CHF,2011-03-29,
fde51dab-c3c4-4473-983b-6c0f4b4d5934,CH9867608538061511428,CHF,2018-12-07,
b73f38ab-a2e2-4ba9-a231-0ec2e35e48ac,CH0985460431681119682,CHF,2018-04-10,
5733bc3d-8b10-4d9d-8ff6-dac0162ca913,CH3756720113483694680,CHF,2011-05-14,
178c98c3-299c-4475-be8f-77371b2a013d,CH5577182538745288865,CHF,2020-02-05,
3ef0fc92-0011-41c0-aef0-ef0b77b447d8,CH6186128747115176020,CHF,2018-12-07,
cc1b6861-4175-4ab6-a8fa-bd2fe0e91ee6,CH6680154396367536311,CHF,2010-05-21,
f0d2946b-0c07-4980-9117-946171de82bd,CH4038233900245467527,CHF,2014-09-11,
2bbf4037-75db-4433-8cb9-d9b0beddf6be,CH1806179555741248853,CHF,2017-09-21,
d8eaba15-6ee2-49a1-a12c-476d73502ce7,CH0245484005686129131,CHF,2016-02-01,
62891fde-f8ed-4fdf-9903-bc80232882cd,CH8807313039230156565,CHF,2016-10-03,
2f0491d4-76f7-4c6a-ae37-e69416b04159,CH6392914541048458634,CHF,2011-11-07,
b88630a9-89e8-449c-bdf1-a2d441e8a710,CH5836646424268988043,CHF,2019-08-07,
2fd3394a-eea2-47dd-905b-78e9a68977c8,CH8698004888078367361,CHF,2019-11-12,
2cb091a5-bcf5-45e6-a7bc-fa67261cbeba,CH8642964341835508802,CHF,2012-07-06,
0e82481f-e127-4985-a746-07ad6e8253ab,CH8548818888416434457,CHF,2014-12-28,
6df7c34b-696d-45c4-8151-6ac965e81904,CH7809139098806403101,CHF,2020-06-19,
b88d8003-be9e-4057-9222-2585fde57db4,CH8054030074454217669,CHF,2017-02-16,
d8f302a6-fa9c-427c-8e93-8ba4336e54c6,CH4863112173609100556,CHF,2014-09-27,
a1286112-b3e4-43d4-932d-eaef62e2c6ba,CH3239553556643637361,CHF,2019-05-22,
51ccce57-a8ed-4e8e-aa11-17ecf0692d69,CH7650180740894185112,CHF,2022-10-01,
694ed794-5849-41c9-94d8-ca65b4d70fd0,CH8607180421121800293,CHF,2021-05-17,
bccf023e-8244-40db-83ca-9d0cd1aaaa06,CH7125255048729694493,CHF,2020-03-07,
1e14b352-607a-48e5-80fb-0a0a05578edb,CH4292505996640526481,CHF,2014-06-13,
0f5d6ced-238b-4236-a772-d9df243aa6a6,CH0463841848716783049,CHF,2014-12-12,
ce8d51ea-44d0-4277-a226-d94e976376f4,CH2382600401393271323,CHF,2021-12-07,
3fe0d489-40b6-4cbd-97d8-39ab64718663,CH0840254221064790107,CHF,2013-12-25,
b3cbdadd-da12-46ee-8d51-3afb391e9da4,FR7128103474379137211506116,EUR,2010-12-20,
60061581-34d1-40ea-86f9-42d0205ab2e8,CH3281672372940288743,CHF,2018-01-12,
ab0e8357-4528-4893-8058-9e17eed49f89,CH3272943904110858816,CHF,2012-07-29,
87ba61ef-ca3a-43c3-8ce9-3af08528dc37,CH6311523608131429974,CHF,2020-10-20,
359e36a0-1eda-468a-9c7c-e367dd0b010a,CH7637216474771813570,CHF,2021-05-05,
1ef4c798-e8a6-4fe7-b01c-39b5e9597852,CH3106027938377270582,CHF,2010-08-18,
67341f42-bc2a-4e63-8bf7-1a0f50e16784,CH5549348665543422641,CHF,2019-07-15,
fd0218aa-55c0-4ac5-a8e6-6c000a8faccc,CH9138846886679114511,CHF,2010-08-26,
b9f60d5c-b77f-44ee-b41f-5223b32c1811,CH9363102272393518939,CHF,2020-04-30,
82e7699a-f29a-4e85-944b-f238fb20c37c,CH4247260906549800704,CHF,2021-06-05,
37a2707c-9dab-4fdf-ad36-f69eb79c9a90,CH1268897398281718849,CHF,2017-08-13,
0387dcf6-7c9a-4029-b2b4-ca34d8d1b62a,CH7036745643543952583,CHF,2017-02-19,
03f273ae-6a7f-4d43-8558-2343c81be93e,CH1982068632280578372,CHF,2015-06-08,
c5f13c8a-ba87-4d87-8297-ec29f3b9b8d1,CH8542313053598053937,CHF,2018-06-23,
2863dd06-53b2-4a58-a097-6142c94ef71a,CH3580940910367985075,CHF,2012-11-18,
192ac6c5-2466-44e6-b0b0-16a049dadf58,CH4927402552478199462,CHF,2010-12-17,
a98e8678-f484-4766-945b-ff7ef0a43b49,CH2247147701139112774,CHF,2012-07-01,
eefb964d-cb0e-4eeb-a666-0c4664aeb3d6,CH0876620759053325974,CHF,2022-03-04,
65240cf1-5d15-4d94-a8f2-328a9c033703,CH7067248439967639398,CHF,2013-07-28,
ed743702-f9ec-4d14-8c2d-5a1a98a027eb,CH4717800061794420913,CHF,2016-11-28,
412de9fe-d8a1-4efc-b230-39c84481a534,CH7058366851307901458,CHF,2010-10-19,
7ba4bead-8898-40ae-8338-79931a7d5803,CH1117569325482637326,CHF,2013-04-27,
fd2aee70-4b09-4c8b-8aa2-bed00b4b0c83,CH6632699884387062827,CHF,2011-04-13,
011dc8f1-8432-448d-bd6e-1f99ccf32bbd,CH0708062834714808460,CHF,2018-12-22,
5828ba48-6ce0-4893-a9d3-13470792a18e,CH3623847035363885748,CHF,2016-11-30,
1a3d11ad-25fb-49ae-b9c5-8eea2255496d,CH5592380601997783832,CHF,2019-10-16,
d447236d-bf64-46d3-b395-e76fb768cd16,DE77636088716509534308,EUR,2018-10-05,
294d5851-9b82-4fb2-b8c3-a22339e69297,CH8477683110944191768,CHF,2021-11-04,
6279f012-a8fa-4d80-ba2d-5dc1e5314ce4,CH3277674082099394528,CHF,2012-11-30,
7b0aa208-10c5-40f0-828b-854db5ce985b,CH4413772746354659166,CHF,2019-06-26,
7445b328-0865-410c-9071-155dd97db192,CH4976057144557621036,CHF,2014-08-21,
96164b52-588b-422f-a8f6-94d4a5249a0e,CH5326523670098505765,CHF,2016-07-22,
8210a4fb-3d82-4ab7-8ed8-0cde43bcaaf9,CH2724650319544536143,CHF,2015-08-20,
0c739ca1-5062-4c23-9a0e-63bfb7ecb4a8,FXETPAVHK1F,PAB,2010-03-28,
0ee566de-ac37-4c6a-a35a-0114aa0dd720,CH3169861320087009673,CHF,2017-02-05,
a05e3427-88f9-4f17-a55b-6ef440c21bd6,CH0703165734074492378,CHF,2021-01-25,
1590c401-8f2b-4df8-891b-9415c449eb8f,CH1446400499746196037,CHF,2017-12-30,
9794bf11-0b2a-49b2-b0af-67ddab54c730,CH1823024435394961091,CHF,2010-01-04,
9b6c7ce2-de6d-4341-aa1f-ebec74dc97a0,CH7021205841911501482,CHF,2018-06-22,
05fe6f57-e0e2-48ed-acb5-75d0c5bc1b08,CH1751729864036708122,CHF,2014-03-02,
558e6097-e70a-4720-8629-9bf8010440af,CH7423293278317587681,CHF,2018-01-27,
4d0915c9-2806-4958-ba43-968735abc18a,CH7881571745145719624,CHF,2020-07-24,
426670d7-0662-4c60-aa3e-be5e53abaf2e,CH6224866458291867870,CHF,2015-06-01,
e0c45d22-8546-418d-a283-73c14cdeecf5,CH3336529196757730872,CHF,2014-01-14,
2d03c59b-5290-4f27-9b4b-d8c7babda884,CH7303000315709033269,CHF,2013-02-04,
4f20ff4b-72b8-4ff4-b2b6-a26a447259f8,YZQLPAJB,PAB,2012-05-30,
e787ace7-44b4-490e-9421-d82f5e903ad9,CH5121887530923444994,CHF,2013-11-02,
a1a8981d-48e3-4974-96c1-af9a695812e5,CH8104241378469787885,CHF,2015-05-30,
eb92b722-d51c-4884-9e2a-1999c408fc7c,CH2812197900674238164,CHF,2014-10-17,
eb270a94-a0a5-4815-b882-a2c11ee60d76,CH6132161928273616460,CHF,2010-01-02,
3b7f7499-7a6a-41cb-8346-6dedfa837840,DE26366524601821982976,EUR,2013-02-18,
2cf11e85-b8d8-4e6e-a3e3-4f451f252fcf,CH3072616021899619208,CHF,2014-06-27,
190ec186-7214-4ad1-8c70-f285af8aad00,EYDPPA4O,PAB,2010-05-29,
3a0d5eaf-6061-4ca4-a5cd-ea038e202503,CH6415589508362863049,CHF,2021-08-18,
423b2636-203d-4148-ab51-6fafe4058123,CH9446634855151055035,CHF,2016-06-11,
baa1a38b-dfa1-483c-bff2-162d94aee1ea,CH0578005605554204061,CHF,2015-08-06,
a623705f-ff58-4796-a8cf-bcc72087faa9,CH6416749071103732713,CHF,2014-08-30,
db377554-590d-4880-aa74-cb802963e72e,CH5012223219058199236,CHF,2018-01-08,
44f3b452-0888-4dca-9f27-d6fb85d0892a,CH1245831468399924713,CHF,2022-07-07,
0093c7b5-4a5c-49ae-9492-fa76c26c5a2e,CH4050607670221538817,CHF,2013-10-19,
9fd809fa-5353-4144-936d-ce83833c3558,CH4564256457607940176,CHF,2014-07-22,
b6e5e186-368e-46ce-a10b-0853ccadd17f,CH8779894072160052020,CHF,2015-09-12,
f797013f-cc31-4d65-9df5-eeac68ac83da,CH3162718123611497792,CHF,2015-06-20,
8cdbda5d-d0e1-4762-b02f-57b62cf3f2b9,CH0413875515296737876,CHF,2020-02-10,
47071752-0de2-46aa-8848-ab5e187df907,CH8094757969011104208,CHF,2018-11-05,
f611071e-c9b5-4a69-8a9c-592edf1a203e,CH8984866700180338563,CHF,2013-06-04,
3b3f87ff-050e-4e53-b5f8-789902ca2b4f,CH8237022940091935870,CHF,2022-03-21,
3deb6ba2-5bc4-4bb0-b5f5-266b8f134c0f,CH9577006374002108503,CHF,2015-07-30,
318d5d65-6bfc-4771-8ec3-febc76181fd8,CH7342097990606863393,CHF,2011-06-22,
63b40d4f-7d3e-4e18-bd52-6e22590dbb85,RSCCPA00,PAB,2014-04-04,
6d6c0888-4bd4-41ac-924c-37a638af1117,CH3346198939467235713,CHF,2015-11-23,
47cb916c-762a-4ce8-bdaf-a478043ce3a8,CH3587585087298714195,CHF,2012-03-01,
88aa5ac8-72f6-4282-9388-720fcaf42fdf,CH0911178090530811219,CHF,2015-05-03,
c1acfcab-fe41-4d2b-9075-9434c2fd5776,CH8557532123828321618,CHF,2021-05-06,
809949e9-c10c-4638-bc34-8dc1dfd1e2eb,CH5292278176003464972,CHF,2013-12-06,
c44c480a-67ef-4b3d-8347-1eb9ee99620b,CH9212150055522101476,CHF,2018-11-24,
0a6532ba-6432-4176-8879-4584ba2d23e0,CH7113223805967414500,CHF,2017-10-19,
d8ace76f-0bb4-4941-ae83-d2c83be429d0,CH0254129916725325424,CHF,2010-04-24,
6079533f-67da-415a-ae7a-85607868d54a,LQRICN0C00Q,CNY,2016-06-01,
716c5c20-745a-4076-866e-4ac10e0ad297,CH3415389191608939708,CHF,2022-05-31,
997e30ee-5db0-44cf-bb14-83131e949b7d,CH8600464696671972019,CHF,2010-06-11,
47e2954c-38f5-48fa-926f-903d868c0d86,CH2522473925653189541,CHF,2020-09-17,
92733d1e-1e71-408e-a4d0-48bd85bd5548,CH8987555113010204508,CHF,2011-05-19,
cf3fddad-d5fa-435f-9bc7-6853082f8960,CH5836298582150323772,CHF,2017-03-19,
03070336-dc18-473a-97da-13c34cdfa54d,CH5436436526211184408,CHF,2016-11-10,
8c0d4080-af12-4e32-bd7a-46621e1cd21e,CH7794952967198238426,CHF,2013-10-26,
08d5b5be-58c7-4639-88fe-4e6fa46efdc6,CH2261516527151496792,CHF,2014-02-18,
b5518d47-3c32-449c-87bf-07ac20940111,CH5577715048102493534,CHF,2016-05-08,
8195f31d-cef2-4930-a02a-3c2fe7ced381,CH7534490131804785477,CHF,2018-11-25,
8f2312b9-cf21-457c-a5a9-acd8adbe423a,CTKPPAHU,PAB,2011-04-25,
38ac9e32-a61f-4ac3-9009-b7d607ebfbf0,FR5652940210149296496711093,EUR,2021-08-25,
20760c1c-d81d-442b-a7af-06575d650d13,CH7270839681672640648,CHF,2012-01-25,
25479372-4d51-4397-be32-ec32bf2789df,CH4958823959036276769,CHF,2020-12-13,
3e6f1638-a5d1-4d2d-8210-5107cd2f6bb4,CH5456264366320557094,CHF,2015-01-11,
af868120-9987-4f60-99aa-b292354d8217,CH4199925465318975707,CHF,2010-07-23,
81d83305-05a6-4d7b-aa90-56308560d8dc,CH8809184954858740218,CHF,2017-10-13,
36392f41-3c83-4fd4-84bf-20ac0dbf6cba,CH7935967094324698516,CHF,2019-03-04,
f4a78dc1-456b-4583-8968-7a144d3f42c0,CH3435439266233935153,CHF,2018-10-20,
c8150900-0fda-497e-b0a1-07f7075dfe21,CH5445864313588158987,CHF,2019-11-01,
2a44b244-d540-4b87-bf3d-a74c8af2dc18,CH8811912456397032088,CHF,2022-08-13,
eaabc0e0-2b20-4fb3-a94c-36cb05380489,FR3034681281250175578802323,EUR,2021-07-13,
163ea69a-4cd9-4e72-b5ea-5790bcce109e,CH3896237615234495401,CHF,2011-01-27,
9b60d7f1-499f-4be6-af4f-91c060658f55,CH2029359042323865224,CHF,2019-05-08,
41ec7381-07df-4006-8309-e16d978f77e1,DE72640139164178698374,EUR,2019-06-07,
251daea8-7aed-4bab-bbe0-17f46efcbc39,CH9560966598440487347,CHF,2017-08-05,
875687f9-41d7-4f24-9d73-5e0f1b77006b,CH7391539711675298370,CHF,2016-08-13,
a5255ad5-9f3a-4f8b-b41f-52152ac1cf49,CH3434664483543944478,CHF,2013-05-23,
20e1fcad-1f7c-4ed9-a7f6-e8552fb42e60,CH0840023842720331666,CHF,2018-01-27,
f3205751-d86b-44b7-88d2-4b449ad1298f,CH5091259538616903035,CHF,2012-01-11,
2f86dd64-f073-4591-bcb4-af54d8ad6127,CH0480507934375002495,CHF,2020-08-19,
d463c14f-0c87-475d-bf21-a4ef82cd9594,CH1971455399108714770,CHF,2021-04-25,
be108beb-2cae-4457-9e8d-0c042b508b36,CH2179127615910951939,CHF,2017-10-14,
6eac25e6-1a2b-452c-a063-c6a34788ad54,CH1641673755621906687,CHF,2014-03-16,
0a54d815-1ae7-41e8-ac68-3e12093f18c4,CH4922097311475925686,CHF,2011-01-04,
a93f3a78-f857-4140-b33d-9fdf8b9d7bbb,CH2430530531849707389,CHF,2016-03-21,
272ba1fa-3810-4e00-92b6-d004b69b01f3,CH8785457629244100797,CHF,2015-05-12,
62fe773f-f9b4-4867-b9ea-9fc734d933a5,DE14979960623867104698,EUR,2013-01-03,
